date,draw_number,time_of_day,time,winning_number,symbol,modifiers
01-07-2008,8603,Midday,1:00 PM,30,House Cat,
01-07-2009,9218,Evening,7:00 PM,16,Jammette,
01-07-2009,9217,Midday,1:00 PM,7,Hog,
01-07-2010,9832,Evening,7:00 PM,31,Parson Wife,
01-07-2010,9831,Midday,1:00 PM,19,Horse,
01-07-2011,10446,Evening,7:00 PM,9,Cattle,
01-07-2011,10445,Midday,1:00 PM,36,Donkey,
01-07-2013,12175,Evening,7:00 PM,19,Horse,
01-07-2013,12174,Midday,1:00 PM,11,Corbeau,
01-07-2013,12173,Morning,10:30 AM,6,Belly,
01-07-2014,13099,Evening,7:00 PM,30,House Cat,
01-07-2014,13098,Midday,1:00 PM,24,Queen,
01-07-2014,13097,Morning,10:30 AM,24,Queen,
01-07-2015,14020,Evening,7:00 PM,14,Money,
01-07-2015,14019,Midday,1:00 PM,3,Carriage,
01-07-2015,14018,Morning,10:30 AM,24,Queen,
01-07-2016,15248,Afternoon,4:00 PM,26,Fowl,
01-07-2016,15249,Evening,7:00 PM,34,Blind Man,
01-07-2016,15247,Midday,1:00 PM,21,Mouth,
01-07-2016,15246,Morning,10:30 AM,7,Hog,
01-07-2017,16476,Afternoon,4:00 PM,27,Little Snake,
01-07-2017,16477,Evening,7:00 PM,7,Hog,
01-07-2017,16475,Midday,1:00 PM,5,Parson Man,
01-07-2017,16474,Morning,10:30 AM,11,Corbeau,Megaball
01-07-2019,18928,Afternoon,4:00 PM,27,Little Snake,
01-07-2019,18929,Evening,7:00 PM,13,Crapaud,Megaball
01-07-2019,18927,Midday,1:00 PM,24,Queen,
01-07-2019,18926,Morning,10:30 AM,33,Spider,
01-07-2020,19960,Afternoon,4:00 PM,36,Donkey,
01-07-2020,19961,Evening,7:00 PM,25,Morocoy,Megaball
01-07-2020,19959,Midday,1:00 PM,18,Water Boat,"Megaball, Mega Ultra Ball"
01-07-2020,19958,Morning,10:30 AM,23,Big House,Mega Extreme Ball
01-07-2022,22132,Afternoon,4:00 PM,28,Red Fish,Megaball
01-07-2022,22133,Evening,7:00 PM,34,Blind Man,Mega Extreme Ball
01-07-2022,22131,Midday,1:00 PM,23,Big House,Mega Extreme Ball
01-07-2022,22130,Morning,10:30 AM,14,Money,
01-07-2023,23364,Afternoon,4:00 PM,14,Money,"Megaball, Mega Bonus Ball"
01-07-2023,23365,Evening,7:00 PM,36,Donkey,Megaball
01-07-2023,23363,Midday,1:00 PM,34,Blind Man,Mega Bonus Ball
01-07-2023,23362,Morning,10:30 AM,4,Dead Man,Megaball
01-07-2024,24596,Afternoon,4:00 PM,16,Jammette,Mega Bonus Ball
01-07-2024,24597,Evening,7:00 PM,20,Dog,
01-07-2024,24595,Midday,1:00 PM,32,Shrimp,Mega Ultra Ball
01-07-2024,24594,Morning,10:30 AM,12,King,Mega Bonus Ball
01-08-1994,50,Evening,7:00 PM,13,Crapaud,
01-08-1994,49,Midday,1:00 PM,6,Belly,
01-08-1995,668,Evening,7:00 PM,25,Morocoy,
01-08-1995,667,Midday,1:00 PM,33,Spider,
01-08-1996,1284,Evening,7:00 PM,31,Parson Wife,
01-08-1996,1283,Midday,1:00 PM,30,House Cat,
01-08-1997,1900,Evening,7:00 PM,15,Sick Woman,
01-08-1997,1899,Midday,1:00 PM,6,Belly,
01-08-1998,2516,Evening,7:00 PM,9,Cattle,
01-08-1998,2515,Midday,1:00 PM,25,Morocoy,
01-08-2000,3746,Evening,7:00 PM,21,Mouth,
01-08-2000,3745,Midday,1:00 PM,31,Parson Wife,
01-08-2001,4360,Evening,7:00 PM,9,Cattle,
01-08-2001,4359,Midday,1:00 PM,3,Carriage,
01-08-2002,4974,Evening,7:00 PM,3,Carriage,
01-08-2002,4973,Midday,1:00 PM,1,Centipede,
01-08-2003,5588,Evening,7:00 PM,30,House Cat,
01-08-2003,5587,Midday,1:00 PM,17,Pigeon,
01-08-2005,6810,Evening,7:00 PM,4,Dead Man,
01-08-2005,6809,Midday,1:00 PM,34,Blind Man,
01-08-2006,7426,Evening,7:00 PM,7,Hog,
01-08-2006,7425,Midday,1:00 PM,17,Pigeon,
01-08-2007,8040,Evening,7:00 PM,22,Rat,
01-08-2007,8039,Midday,1:00 PM,30,House Cat,
01-08-2008,8658,Evening,7:00 PM,3,Carriage,
01-08-2008,8657,Midday,1:00 PM,35,Big Snake,
01-08-2009,9272,Evening,7:00 PM,29,Opium Man,
01-08-2009,9271,Midday,1:00 PM,31,Parson Wife,
01-08-2011,10498,Evening,7:00 PM,2,Old Lady,
01-08-2011,10497,Midday,1:00 PM,32,Shrimp,
01-08-2012,11332,Evening,7:00 PM,6,Belly,
01-08-2012,11331,Midday,1:00 PM,35,Big Snake,
01-08-2012,11330,Morning,10:30 AM,9,Cattle,
01-08-2013,12256,Evening,7:00 PM,6,Belly,
01-08-2013,12255,Midday,1:00 PM,1,Centipede,
01-08-2013,12254,Morning,10:30 AM,7,Hog,
01-08-2014,13177,Evening,7:00 PM,34,Blind Man,
01-08-2014,13176,Midday,1:00 PM,28,Red Fish,
01-08-2014,13175,Morning,10:30 AM,15,Sick Woman,
01-08-2015,14120,Afternoon,4:00 PM,18,Water Boat,
01-08-2015,14121,Evening,7:00 PM,9,Cattle,
01-08-2015,14119,Midday,1:00 PM,2,Old Lady,
01-08-2015,14118,Morning,10:30 AM,22,Rat,
01-08-2016,15348,Afternoon,4:00 PM,20,Dog,1:30
01-08-2016,15349,Evening,7:00 PM,15,Sick Woman,1:30
01-08-2016,15347,Midday,1:00 PM,25,Morocoy,1:30
01-08-2016,15346,Morning,10:30 AM,4,Dead Man,1:30
01-08-2017,16580,Afternoon,4:00 PM,23,Big House,Megaball
01-08-2017,16581,Evening,7:00 PM,10,Monkey,
01-08-2017,16579,Midday,1:00 PM,26,Fowl,
01-08-2017,16578,Morning,10:30 AM,29,Opium Man,Megaball
01-08-2018,17808,Afternoon,4:00 PM,33,Spider,
01-08-2018,17809,Evening,7:00 PM,9,Cattle,Megaball
01-08-2018,17807,Midday,1:00 PM,14,Money,Megaball
01-08-2018,17806,Morning,10:30 AM,19,Horse,
01-08-2019,19036,Afternoon,4:00 PM,22,Rat,Megaball
01-08-2019,19037,Evening,7:00 PM,5,Parson Man,Megaball
01-08-2019,19035,Midday,1:00 PM,33,Spider,
01-08-2019,19034,Morning,10:30 AM,14,Money,
01-08-2020,20068,Afternoon,4:00 PM,20,Dog,
01-08-2020,20069,Evening,7:00 PM,24,Queen,"Megaball, Mega Ultra Ball, Mega Extreme Ball"
01-08-2020,20067,Midday,1:00 PM,18,Water Boat,Megaball
01-08-2020,20066,Morning,10:30 AM,1,Centipede,
01-08-2022,22236,Afternoon,4:00 PM,20,Dog,Mega Bonus Ball
01-08-2022,22237,Evening,7:00 PM,5,Parson Man,Mega Bonus Ball
01-08-2022,22235,Midday,1:00 PM,9,Cattle,"Megaball, Mega Bonus Ball"
01-08-2022,22234,Morning,10:30 AM,28,Red Fish,"Megaball, Mega Ultra Ball"
01-08-2023,23468,Afternoon,4:00 PM,26,Fowl,Megaball
01-08-2023,23469,Evening,7:00 PM,18,Water Boat,"Megaball, Mega Bonus Ball"
01-08-2023,23467,Midday,1:00 PM,20,Dog,Mega Bonus Ball
01-08-2023,23466,Morning,10:30 AM,13,Crapaud,Mega Ultra Ball
01-08-2024,24704,Afternoon,4:00 PM,17,Pigeon,
01-08-2024,24705,Evening,7:00 PM,11,Corbeau,
01-08-2024,24703,Midday,1:00 PM,26,Fowl,Mega Ultra Ball
01-08-2024,24702,Morning,10:30 AM,10,Monkey,
01-09-1994,104,Evening,7:00 PM,7,Hog,
01-09-1994,103,Midday,1:00 PM,11,Corbeau,
01-09-1995,722,Evening,7:00 PM,25,Morocoy,
01-09-1995,721,Midday,1:00 PM,21,Mouth,
01-09-1997,1952,Evening,7:00 PM,32,Shrimp,
01-09-1997,1951,Midday,1:00 PM,32,Shrimp,
01-09-1998,2568,Evening,7:00 PM,1,Centipede,
01-09-1998,2567,Midday,1:00 PM,34,Blind Man,
01-09-1999,3182,Evening,7:00 PM,33,Spider,
01-09-1999,3181,Midday,1:00 PM,23,Big House,
01-09-2000,3800,Evening,7:00 PM,11,Corbeau,
01-09-2000,3799,Midday,1:00 PM,33,Spider,
01-09-2001,4414,Evening,7:00 PM,5,Parson Man,
01-09-2001,4413,Midday,1:00 PM,22,Rat,
01-09-2003,5640,Evening,7:00 PM,7,Hog,
01-09-2003,5639,Midday,1:00 PM,15,Sick Woman,
01-09-2004,6256,Evening,7:00 PM,24,Queen,
01-09-2004,6255,Midday,1:00 PM,8,Tiger,
01-09-2005,6864,Evening,7:00 PM,15,Sick Woman,
01-09-2005,6863,Midday,1:00 PM,24,Queen,
01-09-2006,7480,Evening,7:00 PM,10,Monkey,
01-09-2006,7479,Midday,1:00 PM,13,Crapaud,
01-09-2007,8094,Evening,7:00 PM,31,Parson Wife,
01-09-2007,8093,Midday,1:00 PM,29,Opium Man,
01-09-2008,8710,Evening,7:00 PM,11,Corbeau,
01-09-2008,8709,Midday,1:00 PM,33,Spider,
01-09-2009,9323,Midday,1:00 PM,19,Horse,
01-09-2010,9938,Evening,7:00 PM,2,Old Lady,
01-09-2010,9937,Midday,1:00 PM,26,Fowl,
01-09-2011,10550,Evening,7:00 PM,19,Horse,
01-09-2011,10549,Midday,1:00 PM,35,Big Snake,
01-09-2012,11413,Evening,7:00 PM,12,King,
01-09-2012,11412,Midday,1:00 PM,26,Fowl,
01-09-2012,11411,Morning,10:30 AM,11,Corbeau,
01-09-2014,13255,Evening,7:00 PM,17,Pigeon,
01-09-2014,13254,Midday,1:00 PM,4,Dead Man,
01-09-2014,13253,Morning,10:30 AM,5,Parson Man,
01-09-2015,14224,Afternoon,4:00 PM,31,Parson Wife,
01-09-2015,14225,Evening,7:00 PM,34,Blind Man,
01-09-2015,14223,Midday,1:00 PM,9,Cattle,
01-09-2015,14222,Morning,10:30 AM,19,Horse,
01-09-2016,15456,Afternoon,4:00 PM,16,Jammette,1:26
01-09-2016,15457,Evening,7:00 PM,6,Belly,1:26
01-09-2016,15455,Midday,1:00 PM,30,House Cat,1:26
01-09-2016,15454,Morning,10:30 AM,34,Blind Man,1:27
01-09-2017,16688,Afternoon,4:00 PM,35,Big Snake,Megaball
01-09-2017,16689,Evening,7:00 PM,17,Pigeon,Megaball
01-09-2017,16687,Midday,1:00 PM,31,Parson Wife,
01-09-2017,16686,Morning,10:30 AM,18,Water Boat,
01-09-2018,17916,Afternoon,4:00 PM,24,Queen,Megaball
01-09-2018,17917,Evening,7:00 PM,28,Red Fish,Megaball
01-09-2018,17915,Midday,1:00 PM,8,Tiger,Megaball
01-09-2018,17914,Morning,10:30 AM,12,King,Megaball
01-09-2020,20172,Afternoon,4:00 PM,16,Jammette,Mega Ultra Ball
01-09-2020,20173,Evening,7:00 PM,16,Jammette,"Mega Ultra Ball, Mega Extreme Ball"
01-09-2020,20171,Midday,1:00 PM,35,Big Snake,"Megaball, Mega Extreme Ball"
01-09-2020,20170,Morning,10:30 AM,9,Cattle,
01-09-2021,21116,Afternoon,4:00 PM,36,Donkey,Mega Bonus Ball
01-09-2021,21117,Evening,7:00 PM,3,Carriage,Mega Bonus Ball
01-09-2021,21115,Midday,1:00 PM,21,Mouth,Mega Bonus Ball
01-09-2021,21114,Morning,10:30 AM,7,Hog,"Mega Bonus Ball, Mega Ultra Ball"
01-09-2022,22344,Afternoon,4:00 PM,30,House Cat,Mega Extreme Ball
01-09-2022,22345,Evening,7:00 PM,15,Sick Woman,"Megaball, Mega Bonus Ball"
01-09-2022,22343,Midday,1:00 PM,30,House Cat,
01-09-2022,22342,Morning,10:30 AM,34,Blind Man,Megaball
01-09-2023,23576,Afternoon,4:00 PM,29,Opium Man,Mega Bonus Ball
01-09-2023,23577,Evening,7:00 PM,20,Dog,Megaball
01-09-2023,23575,Midday,1:00 PM,36,Donkey,
01-09-2023,23574,Morning,10:30 AM,13,Crapaud,
01-10-1994,156,Evening,7:00 PM,28,Red Fish,
01-10-1994,155,Midday,1:00 PM,17,Pigeon,
01-10-1996,1388,Evening,7:00 PM,12,King,
01-10-1996,1387,Midday,1:00 PM,23,Big House,
01-10-1997,2004,Evening,7:00 PM,5,Parson Man,
01-10-1997,2003,Midday,1:00 PM,36,Donkey,
01-10-1998,2620,Evening,7:00 PM,33,Spider,
01-10-1998,2619,Midday,1:00 PM,19,Horse,
01-10-1999,3234,Evening,7:00 PM,14,Money,
01-10-1999,3233,Midday,1:00 PM,7,Hog,
01-10-2001,4464,Evening,7:00 PM,20,Dog,
01-10-2001,4463,Midday,1:00 PM,18,Water Boat,
01-10-2002,5078,Evening,7:00 PM,26,Fowl,
01-10-2002,5077,Midday,1:00 PM,34,Blind Man,
01-10-2003,5692,Evening,7:00 PM,15,Sick Woman,
01-10-2003,5691,Midday,1:00 PM,2,Old Lady,
01-10-2004,6306,Evening,7:00 PM,7,Hog,
01-10-2004,6305,Midday,1:00 PM,3,Carriage,
01-10-2005,6916,Evening,7:00 PM,24,Queen,
01-10-2005,6915,Midday,1:00 PM,18,Water Boat,
01-10-2007,8144,Evening,7:00 PM,26,Fowl,
01-10-2007,8143,Midday,1:00 PM,31,Parson Wife,
01-10-2009,9374,Evening,7:00 PM,4,Dead Man,
01-10-2009,9373,Midday,1:00 PM,31,Parson Wife,
01-10-2010,9988,Evening,7:00 PM,12,King,
01-10-2010,9987,Midday,1:00 PM,35,Big Snake,
01-10-2011,10602,Evening,7:00 PM,2,Old Lady,
01-10-2011,10601,Midday,1:00 PM,35,Big Snake,
01-10-2012,11488,Evening,7:00 PM,21,Mouth,
01-10-2012,11487,Midday,1:00 PM,25,Morocoy,
01-10-2012,11486,Morning,10:30 AM,21,Mouth,
01-10-2013,12409,Evening,7:00 PM,36,Donkey,
01-10-2013,12408,Midday,1:00 PM,33,Spider,
01-10-2013,12407,Morning,10:30 AM,7,Hog,
01-10-2014,13333,Evening,7:00 PM,1,Centipede,
01-10-2014,13332,Midday,1:00 PM,16,Jammette,
01-10-2014,13331,Morning,10:30 AM,21,Mouth,
01-10-2015,14328,Afternoon,4:00 PM,15,Sick Woman,
01-10-2015,14329,Evening,7:00 PM,19,Horse,
01-10-2015,14327,Midday,1:00 PM,35,Big Snake,
01-10-2015,14326,Morning,10:30 AM,35,Big Snake,
01-10-2016,15560,Afternoon,4:00 PM,1,Centipede,
01-10-2016,15561,Evening,7:00 PM,8,Tiger,
01-10-2016,15559,Midday,1:00 PM,29,Opium Man,Megaball
01-10-2016,15558,Morning,10:30 AM,33,Spider,
01-10-2018,18016,Afternoon,4:00 PM,14,Money,Megaball
01-10-2018,18017,Evening,7:00 PM,34,Blind Man,Megaball
01-10-2018,18015,Midday,1:00 PM,31,Parson Wife,
01-10-2018,18014,Morning,10:30 AM,16,Jammette,Megaball
01-10-2019,19244,Afternoon,4:00 PM,6,Belly,"Megaball, Mega Extreme Ball"
01-10-2019,19245,Evening,7:00 PM,23,Big House,
01-10-2019,19243,Midday,1:00 PM,33,Spider,
01-10-2019,19242,Morning,10:30 AM,17,Pigeon,"Megaball, Mega Extreme Ball"
01-10-2020,20276,Afternoon,4:00 PM,17,Pigeon,
01-10-2020,20277,Evening,7:00 PM,33,Spider,
01-10-2020,20275,Midday,1:00 PM,10,Monkey,"Megaball, Mega Ultra Ball, Mega Extreme Ball"
01-10-2020,20274,Morning,10:30 AM,25,Morocoy,"Mega Ultra Ball, Mega Extreme Ball"
01-10-2021,21220,Afternoon,4:00 PM,28,Red Fish,"Mega Bonus Ball, Mega Extreme Ball"
01-10-2021,21221,Evening,7:00 PM,12,King,Mega Bonus Ball
01-10-2021,21219,Midday,1:00 PM,26,Fowl,
01-10-2021,21218,Morning,10:30 AM,19,Horse,"Megaball, Mega Bonus Ball"
01-10-2022,22448,Afternoon,4:00 PM,23,Big House,"Mega Ultra Ball, Mega Bonus Ball"
01-10-2022,22449,Evening,7:00 PM,22,Rat,
01-10-2022,22447,Midday,1:00 PM,14,Money,Mega Extreme Ball
01-10-2022,22446,Morning,10:30 AM,32,Shrimp,"Megaball, Mega Ultra Ball"
01-10-2024,24912,Afternoon,4:00 PM,26,Fowl,"Mega Bonus Ball, Mega Bonus Ball"
01-10-2024,24913,Evening,7:00 PM,5,Parson Man,"Mega Bonus Ball, Mega Ultra Ball"
01-10-2024,24911,Midday,1:00 PM,1,Centipede,"Megaball, Mega Extreme Ball"
01-10-2024,24910,Morning,10:30 AM,36,Donkey,Mega Bonus Ball
01-11-1994,208,Evening,7:00 PM,3,Carriage,
01-11-1994,207,Midday,1:00 PM,22,Rat,
01-11-1995,824,Evening,7:00 PM,28,Red Fish,
01-11-1995,823,Midday,1:00 PM,31,Parson Wife,
01-11-1996,1442,Evening,7:00 PM,4,Dead Man,
01-11-1996,1441,Midday,1:00 PM,31,Parson Wife,
01-11-1997,2056,Evening,7:00 PM,16,Jammette,
01-11-1997,2055,Midday,1:00 PM,17,Pigeon,
01-11-1999,3286,Evening,7:00 PM,10,Monkey,
01-11-1999,3285,Midday,1:00 PM,22,Rat,
01-11-2000,3902,Evening,7:00 PM,3,Carriage,
01-11-2000,3901,Midday,1:00 PM,24,Queen,
01-11-2001,4518,Evening,7:00 PM,29,Opium Man,
01-11-2001,4517,Midday,1:00 PM,8,Tiger,
01-11-2002,5132,Evening,7:00 PM,20,Dog,
01-11-2002,5131,Midday,1:00 PM,26,Fowl,
01-11-2003,5744,Evening,7:00 PM,27,Little Snake,
01-11-2003,5743,Midday,1:00 PM,2,Old Lady,
01-11-2004,6358,Evening,7:00 PM,32,Shrimp,
01-11-2004,6357,Midday,1:00 PM,15,Sick Woman,
01-11-2006,7580,Evening,7:00 PM,16,Jammette,
01-11-2006,7579,Midday,1:00 PM,28,Red Fish,
01-11-2007,8196,Evening,7:00 PM,19,Horse,
01-11-2007,8195,Midday,1:00 PM,22,Rat,
01-11-2008,8812,Evening,7:00 PM,19,Horse,
01-11-2008,8811,Midday,1:00 PM,28,Red Fish,
01-11-2010,10040,Evening,7:00 PM,32,Shrimp,
01-11-2010,10039,Midday,1:00 PM,22,Rat,
01-11-2011,10652,Evening,7:00 PM,14,Money,
01-11-2012,11569,Evening,7:00 PM,3,Carriage,
01-11-2012,11568,Midday,1:00 PM,5,Parson Man,
01-11-2012,11567,Morning,10:30 AM,19,Horse,
01-11-2013,12490,Evening,7:00 PM,1,Centipede,
01-11-2013,12489,Midday,1:00 PM,16,Jammette,
01-11-2013,12488,Morning,10:30 AM,22,Rat,
01-11-2014,13411,Evening,7:00 PM,21,Mouth,
01-11-2014,13410,Midday,1:00 PM,1,Centipede,
01-11-2014,13409,Morning,10:30 AM,16,Jammette,
01-11-2016,15660,Afternoon,4:00 PM,14,Money,Megaball
01-11-2016,15661,Evening,7:00 PM,15,Sick Woman,
01-11-2016,15659,Midday,1:00 PM,11,Corbeau,
01-11-2016,15658,Morning,10:30 AM,30,House Cat,Megaball
01-11-2017,16892,Afternoon,4:00 PM,3,Carriage,
01-11-2017,16893,Evening,7:00 PM,35,Big Snake,
01-11-2017,16891,Midday,1:00 PM,32,Shrimp,Megaball
01-11-2017,16890,Morning,10:30 AM,13,Crapaud,
01-11-2018,18124,Afternoon,4:00 PM,27,Little Snake,
01-11-2018,18125,Evening,7:00 PM,3,Carriage,Mega Bonus Ball
01-11-2018,18123,Midday,1:00 PM,7,Hog,
01-11-2018,18122,Morning,10:30 AM,8,Tiger,Megaball
01-11-2019,19352,Afternoon,4:00 PM,34,Blind Man,Mega Ultra Ball
01-11-2019,19353,Evening,7:00 PM,12,King,
01-11-2019,19351,Midday,1:00 PM,14,Money,
01-11-2019,19350,Morning,10:30 AM,35,Big Snake,
01-11-2021,21324,Afternoon,4:00 PM,33,Spider,Mega Ultra Ball
01-11-2021,21325,Evening,7:00 PM,4,Dead Man,"Megaball, Mega Extreme Ball"
01-11-2021,21323,Midday,1:00 PM,25,Morocoy,Megaball
01-11-2021,21322,Morning,10:30 AM,17,Pigeon,
01-11-2022,22548,Afternoon,4:00 PM,26,Fowl,"Mega Ultra Ball, Mega Extreme Ball"
01-11-2022,22549,Evening,7:00 PM,6,Belly,
01-11-2022,22547,Midday,1:00 PM,32,Shrimp,
01-11-2022,22546,Morning,10:30 AM,17,Pigeon,Mega Ultra Ball
01-11-2023,23784,Afternoon,4:00 PM,33,Spider,Megaball
01-11-2023,23785,Evening,7:00 PM,11,Corbeau,
01-11-2023,23783,Midday,1:00 PM,3,Carriage,
01-11-2023,23782,Morning,10:30 AM,4,Dead Man,Megaball
01-11-2024,25016,Afternoon,4:00 PM,3,Carriage,
01-11-2024,25017,Evening,7:00 PM,15,Sick Woman,
01-11-2024,25015,Midday,1:00 PM,29,Opium Man,Megaball
01-11-2024,25014,Morning,10:30 AM,16,Jammette,Megaball
01-12-1994,258,Evening,7:00 PM,28,Red Fish,
01-12-1994,257,Midday,1:00 PM,15,Sick Woman,
01-12-1995,876,Evening,7:00 PM,1,Centipede,
01-12-1995,875,Midday,1:00 PM,1,Centipede,
01-12-1997,2106,Evening,7:00 PM,9,Cattle,
01-12-1997,2105,Midday,1:00 PM,16,Jammette,
01-12-1998,2722,Evening,7:00 PM,20,Dog,
01-12-1998,2721,Midday,1:00 PM,15,Sick Woman,
01-12-1999,3338,Evening,7:00 PM,5,Parson Man,
01-12-1999,3337,Midday,1:00 PM,27,Little Snake,
01-12-2000,3954,Evening,7:00 PM,22,Rat,
01-12-2000,3953,Midday,1:00 PM,26,Fowl,
01-12-2001,4568,Evening,7:00 PM,4,Dead Man,
01-12-2001,4567,Midday,1:00 PM,22,Rat,
01-12-2003,5792,Evening,7:00 PM,9,Cattle,
01-12-2003,5791,Midday,1:00 PM,33,Spider,
01-12-2004,6406,Evening,7:00 PM,3,Carriage,
01-12-2004,6405,Midday,1:00 PM,8,Tiger,
01-12-2005,7016,Evening,7:00 PM,36,Donkey,
01-12-2005,7015,Midday,1:00 PM,34,Blind Man,
01-12-2006,7632,Evening,7:00 PM,26,Fowl,
01-12-2006,7631,Midday,1:00 PM,30,House Cat,
01-12-2007,8246,Evening,7:00 PM,29,Opium Man,
01-12-2007,8245,Midday,1:00 PM,35,Big Snake,
01-12-2008,8862,Evening,7:00 PM,36,Donkey,
01-12-2008,8861,Midday,1:00 PM,26,Fowl,
01-12-2009,9476,Evening,7:00 PM,14,Money,
01-12-2009,9475,Midday,1:00 PM,15,Sick Woman,
01-12-2010,10090,Evening,7:00 PM,19,Horse,
01-12-2010,10089,Midday,1:00 PM,11,Corbeau,
01-12-2011,10714,Evening,7:00 PM,24,Queen,
01-12-2011,10713,Midday,1:00 PM,18,Water Boat,
01-12-2011,10712,Morning,10:30 AM,27,Little Snake,
01-12-2012,11644,Evening,7:00 PM,31,Parson Wife,
01-12-2012,11643,Midday,1:00 PM,3,Carriage,
01-12-2012,11642,Morning,10:30 AM,15,Sick Woman,
01-12-2014,13486,Evening,7:00 PM,11,Corbeau,
01-12-2014,13485,Midday,1:00 PM,12,King,
01-12-2014,13484,Morning,10:30 AM,9,Cattle,
01-12-2015,14532,Afternoon,4:00 PM,12,King,
01-12-2015,14533,Evening,7:00 PM,34,Blind Man,
01-12-2015,14531,Midday,1:00 PM,35,Big Snake,
01-12-2015,14530,Morning,10:30 AM,27,Little Snake,
01-12-2016,15764,Afternoon,4:00 PM,7,Hog,
01-12-2016,15765,Evening,7:00 PM,25,Morocoy,
01-12-2016,15763,Midday,1:00 PM,28,Red Fish,
01-12-2016,15762,Morning,10:30 AM,29,Opium Man,
01-12-2017,16996,Afternoon,4:00 PM,9,Cattle,
01-12-2017,16997,Evening,7:00 PM,10,Monkey,
01-12-2017,16995,Midday,1:00 PM,1,Centipede,Megaball
01-12-2017,16994,Morning,10:30 AM,16,Jammette,
01-12-2018,18224,Afternoon,4:00 PM,23,Big House,Megaball
01-12-2018,18225,Evening,7:00 PM,29,Opium Man,Megaball
01-12-2018,18223,Midday,1:00 PM,25,Morocoy,
01-12-2018,18222,Morning,10:30 AM,15,Sick Woman,
01-12-2020,20480,Afternoon,4:00 PM,19,Horse,"Megaball, Mega Extreme Ball"
01-12-2020,20481,Evening,7:00 PM,1,Centipede,
01-12-2020,20479,Midday,1:00 PM,28,Red Fish,Megaball
01-12-2020,20478,Morning,10:30 AM,3,Carriage,
01-12-2021,21424,Afternoon,4:00 PM,29,Opium Man,
01-12-2021,21425,Evening,7:00 PM,15,Sick Woman,Mega Ultra Ball
01-12-2021,21423,Midday,1:00 PM,23,Big House,Megaball
01-12-2021,21422,Morning,10:30 AM,29,Opium Man,Gold Ball
01-12-2022,22652,Afternoon,4:00 PM,25,Morocoy,
01-12-2022,22653,Evening,7:00 PM,13,Crapaud,Megaball
01-12-2022,22651,Midday,1:00 PM,31,Parson Wife,
01-12-2022,22650,Morning,10:30 AM,5,Parson Man,Mega Extreme Ball
01-12-2023,23888,Afternoon,4:00 PM,15,Sick Woman,
01-12-2023,23889,Evening,7:00 PM,24,Queen,
01-12-2023,23887,Midday,1:00 PM,26,Fowl,
01-12-2023,23886,Morning,10:30 AM,22,Rat,Mega Ultra Ball
02-01-1995,312,Evening,7:00 PM,8,Tiger,
02-01-1995,311,Midday,1:00 PM,7,Hog,
02-01-1996,928,Evening,7:00 PM,1,Centipede,
02-01-1996,927,Midday,1:00 PM,26,Fowl,
02-01-1997,1544,Evening,7:00 PM,11,Corbeau,
02-01-1997,1543,Midday,1:00 PM,35,Big Snake,
02-01-1998,2160,Evening,7:00 PM,26,Fowl,
02-01-1998,2159,Midday,1:00 PM,21,Mouth,
02-01-1999,2776,Evening,7:00 PM,8,Tiger,
02-01-1999,2775,Midday,1:00 PM,18,Water Boat,
02-01-2001,4004,Evening,7:00 PM,20,Dog,
02-01-2001,4003,Midday,1:00 PM,13,Crapaud,
02-01-2002,4618,Evening,7:00 PM,13,Crapaud,
02-01-2002,4617,Midday,1:00 PM,22,Rat,
02-01-2003,5232,Evening,7:00 PM,19,Horse,
02-01-2003,5231,Midday,1:00 PM,24,Queen,
02-01-2004,5846,Evening,7:00 PM,34,Blind Man,
02-01-2004,5845,Midday,1:00 PM,25,Morocoy,
02-01-2006,7070,Evening,7:00 PM,8,Tiger,
02-01-2006,7069,Midday,1:00 PM,33,Spider,
02-01-2007,7684,Evening,7:00 PM,8,Tiger,
02-01-2007,7683,Midday,1:00 PM,17,Pigeon,
02-01-2008,8298,Evening,7:00 PM,5,Parson Man,
02-01-2008,8297,Midday,1:00 PM,19,Horse,
02-01-2009,8916,Evening,7:00 PM,3,Carriage,
02-01-2009,8915,Midday,1:00 PM,34,Blind Man,
02-01-2010,9530,Evening,7:00 PM,31,Parson Wife,
02-01-2010,9529,Midday,1:00 PM,29,Opium Man,
02-01-2012,10795,Evening,7:00 PM,1,Centipede,
02-01-2012,10794,Midday,1:00 PM,9,Cattle,
02-01-2012,10793,Morning,10:30 AM,14,Money,
02-01-2013,11722,Evening,7:00 PM,31,Parson Wife,
02-01-2013,11721,Midday,1:00 PM,19,Horse,
02-01-2013,11720,Morning,10:30 AM,2,Old Lady,
02-01-2014,12643,Evening,7:00 PM,13,Crapaud,
02-01-2014,12642,Midday,1:00 PM,36,Donkey,
02-01-2014,12641,Morning,10:30 AM,27,Little Snake,
02-01-2015,13567,Evening,7:00 PM,4,Dead Man,
02-01-2015,13566,Midday,1:00 PM,8,Tiger,
02-01-2015,13565,Morning,10:30 AM,36,Donkey,
02-01-2016,14640,Afternoon,4:00 PM,36,Donkey,
02-01-2016,14641,Evening,7:00 PM,9,Cattle,
02-01-2016,14639,Midday,1:00 PM,36,Donkey,
02-01-2016,14638,Morning,10:30 AM,23,Big House,
02-01-2017,15872,Afternoon,4:00 PM,6,Belly,
